timestamp,hour,day_of_week,is_weekend,shift_id,ed_occupancy,ward_occupancy,icu_occupancy,active_nurses,active_doctors,arrivals_count,admissions_count,discharges_count,patients_in_queue,incoming_arrivals_next_4h
2027-01-18 18:00:00,18,Monday,0,Evening,56,120,15,30,8,8,1,10,1,27
2027-01-18 19:00:00,19,Monday,0,Evening,60,118,15,30,8,8,1,6,4,24
2027-01-18 20:00:00,20,Monday,0,Evening,57,120,14,30,8,7,4,9,3,22
2027-01-18 21:00:00,21,Monday,0,Evening,55,122,13,30,8,6,3,7,1,20
2027-01-18 22:00:00,22,Monday,0,Evening,55,122,13,30,8,6,1,6,2,17
2027-01-18 23:00:00,23,Monday,0,Night,49,123,12,20,5,5,2,11,1,15
2027-01-19 00:00:00,0,Tuesday,0,Night,47,120,11,20,5,5,1,11,2,13
2027-01-19 01:00:00,1,Tuesday,0,Night,39,120,11,20,5,4,2,12,0,12
2027-01-19 02:00:00,2,Tuesday,0,Night,36,118,11,20,5,3,0,8,2,13
2027-01-19 03:00:00,3,Tuesday,0,Night,32,116,11,20,5,3,2,9,2,15
2027-01-19 04:00:00,4,Tuesday,0,Night,26,117,12,20,5,3,2,7,0,17
2027-01-19 05:00:00,5,Tuesday,0,Night,24,114,12,20,5,3,0,8,1,20
2027-01-19 06:00:00,6,Tuesday,0,Night,25,114,12,20,5,4,1,3,2,22
2027-01-19 07:00:00,7,Tuesday,0,Day,26,115,13,35,10,5,2,2,1,24
2027-01-19 08:00:00,8,Tuesday,0,Day,25,116,13,35,10,5,1,5,2,26
2027-01-19 09:00:00,9,Tuesday,0,Day,27,116,14,35,10,6,2,3,0,27
2027-01-19 10:00:00,10,Tuesday,0,Day,30,115,13,35,10,6,0,5,2,29
2027-01-19 11:00:00,11,Tuesday,0,Day,33,113,13,35,10,7,2,6,0,31
2027-01-19 12:00:00,12,Tuesday,0,Day,39,111,13,35,10,7,0,3,1,33
2027-01-19 13:00:00,13,Tuesday,0,Day,42,110,13,35,10,7,1,5,1,35
2027-01-19 14:00:00,14,Tuesday,0,Day,41,110,13,35,10,8,1,9,0,35
2027-01-19 15:00:00,15,Tuesday,0,Evening,48,108,13,30,8,9,0,4,3,33
2027-01-19 16:00:00,16,Tuesday,0,Evening,52,110,13,30,8,9,3,3,2,31
2027-01-19 17:00:00,17,Tuesday,0,Evening,55,111,13,30,8,9,2,5,2,28
2027-01-19 18:00:00,18,Tuesday,0,Evening,56,109,14,30,8,8,2,8,1,25
2027-01-19 19:00:00,19,Tuesday,0,Evening,55,109,14,30,8,7,1,8,3,23
2027-01-19 20:00:00,20,Tuesday,0,Evening,53,112,13,30,8,7,3,7,4,21
2027-01-19 21:00:00,21,Tuesday,0,Evening,52,114,14,30,8,6,4,4,1,19
2027-01-19 22:00:00,22,Tuesday,0,Evening,52,113,14,30,8,5,1,6,2,17
2027-01-19 23:00:00,23,Tuesday,0,Night,44,114,15,20,5,5,2,11,1,15
2027-01-20 00:00:00,0,Wednesday,0,Night,44,113,15,20,5,5,1,6,2,13
2027-01-20 01:00:00,1,Wednesday,0,Night,38,112,16,20,5,4,2,10,3,12
2027-01-20 02:00:00,2,Wednesday,0,Night,33,115,15,20,5,3,3,6,2,13
2027-01-20 03:00:00,3,Wednesday,0,Night,31,114,15,20,5,3,2,6,2,15
2027-01-20 04:00:00,4,Wednesday,0,Night,31,114,16,20,5,3,2,2,2,17
2027-01-20 05:00:00,5,Wednesday,0,Night,25,115,15,20,5,3,2,9,0,20
2027-01-20 06:00:00,6,Wednesday,0,Night,27,115,15,20,5,4,0,2,3,22
2027-01-20 07:00:00,7,Wednesday,0,Day,26,116,16,35,10,5,3,4,3,24
2027-01-20 08:00:00,8,Wednesday,0,Day,26,115,16,35,10,5,3,6,0,26
2027-01-20 09:00:00,9,Wednesday,0,Day,28,114,16,35,10,6,0,5,1,27
2027-01-20 10:00:00,10,Wednesday,0,Day,31,113,16,35,10,6,1,4,2,29
2027-01-20 11:00:00,11,Wednesday,0,Day,34,114,16,35,10,7,2,3,1,31
2027-01-20 12:00:00,12,Wednesday,0,Day,36,115,16,35,10,7,1,4,0,33
2027-01-20 13:00:00,13,Wednesday,0,Day,40,114,16,35,10,7,0,4,2,35
2027-01-20 14:00:00,14,Wednesday,0,Day,45,115,15,35,10,8,2,3,0,35
2027-01-20 15:00:00,15,Wednesday,0,Evening,53,113,15,30,8,9,0,3,3,33
2027-01-20 16:00:00,16,Wednesday,0,Evening,56,114,14,30,8,9,3,6,2,31
2027-01-20 17:00:00,17,Wednesday,0,Evening,56,115,14,30,8,9,2,8,1,28
2027-01-20 18:00:00,18,Wednesday,0,Evening,58,114,14,30,8,8,1,7,5,25
2027-01-20 19:00:00,19,Wednesday,0,Evening,56,115,15,30,8,7,5,7,0,23
2027-01-20 20:00:00,20,Wednesday,0,Evening,59,115,15,30,8,7,0,4,2,21
2027-01-20 21:00:00,21,Wednesday,0,Evening,52,111,15,30,8,6,2,17,3,19
2027-01-20 22:00:00,22,Wednesday,0,Evening,50,113,16,30,8,5,3,4,2,17
2027-01-20 23:00:00,23,Wednesday,0,Night,46,113,16,20,5,5,2,9,3,15
2027-01-21 00:00:00,0,Thursday,0,Night,44,112,16,20,5,5,3,8,2,13
2027-01-21 01:00:00,1,Thursday,0,Night,44,113,16,20,5,4,2,3,2,12
2027-01-21 02:00:00,2,Thursday,0,Night,39,111,17,20,5,3,2,9,3,13
2027-01-21 03:00:00,3,Thursday,0,Night,34,112,17,20,5,3,3,7,2,15
2027-01-21 04:00:00,4,Thursday,0,Night,29,113,17,20,5,3,2,7,2,17
2027-01-21 05:00:00,5,Thursday,0,Night,25,111,19,20,5,3,2,7,1,20
2027-01-21 06:00:00,6,Thursday,0,Night,26,109,19,20,5,4,1,5,1,22
2027-01-21 07:00:00,7,Thursday,0,Day,26,108,19,35,10,5,1,6,1,24
2027-01-21 08:00:00,8,Thursday,0,Day,30,107,19,35,10,5,1,2,2,26
2027-01-21 09:00:00,9,Thursday,0,Day,33,106,19,35,10,6,2,4,2,27
2027-01-21 10:00:00,10,Thursday,0,Day,34,106,19,35,10,6,2,5,1,29
2027-01-21 11:00:00,11,Thursday,0,Day,40,105,19,35,10,7,1,2,2,31
2027-01-21 12:00:00,12,Thursday,0,Day,43,106,20,35,10,7,2,2,1,33
2027-01-21 13:00:00,13,Thursday,0,Day,44,106,20,35,10,7,1,6,1,35
2027-01-21 14:00:00,14,Thursday,0,Day,48,106,20,35,10,8,1,4,0,35
2027-01-21 15:00:00,15,Thursday,0,Evening,49,105,20,30,8,9,0,9,2,33
2027-01-21 16:00:00,16,Thursday,0,Evening,51,105,20,30,8,9,2,7,6,31
2027-01-21 17:00:00,17,Thursday,0,Evening,49,111,20,30,8,9,6,5,0,28
2027-01-21 18:00:00,18,Thursday,0,Evening,51,109,20,30,8,8,0,8,1,25
2027-01-21 19:00:00,19,Thursday,0,Evening,51,108,21,30,8,7,1,7,2,23
2027-01-21 20:00:00,20,Thursday,0,Evening,51,108,20,30,8,7,2,8,1,21
2027-01-21 21:00:00,21,Thursday,0,Evening,50,108,20,30,8,6,1,7,1,19
2027-01-21 22:00:00,22,Thursday,0,Evening,49,106,19,30,8,5,1,9,0,18
2027-01-21 23:00:00,23,Thursday,0,Night,50,106,18,20,5,5,0,5,4,16
2027-01-22 00:00:00,0,Friday,0,Night,41,108,19,20,5,5,4,11,0,14
2027-01-22 01:00:00,1,Friday,0,Night,42,107,19,20,5,4,0,4,2,13
2027-01-22 02:00:00,2,Friday,0,Night,43,107,19,20,5,4,2,3,2,13
2027-01-22 03:00:00,3,Friday,0,Night,39,108,19,20,5,3,2,6,3,15
2027-01-22 04:00:00,4,Friday,0,Night,31,110,20,20,5,3,3,8,2,18
2027-01-22 05:00:00,5,Friday,0,Night,26,111,19,20,5,3,2,8,1,21
2027-01-22 06:00:00,6,Friday,0,Night,27,110,19,20,5,4,1,4,2,24
2027-01-22 07:00:00,7,Friday,0,Day,27,111,19,35,10,5,2,4,2,26
2027-01-22 08:00:00,8,Friday,0,Day,29,112,17,35,10,6,2,5,2,27
2027-01-22 09:00:00,9,Friday,0,Day,32,113,17,35,10,6,2,2,1,29
2027-01-22 10:00:00,10,Friday,0,Day,35,112,17,35,10,7,1,5,1,31
2027-01-22 11:00:00,11,Friday,0,Day,37,110,16,35,10,7,1,8,1,33
2027-01-22 12:00:00,12,Friday,0,Day,39,111,16,35,10,7,1,4,3,36
2027-01-22 13:00:00,13,Friday,0,Day,41,113,16,35,10,8,3,4,1,37
2027-01-22 14:00:00,14,Friday,0,Day,47,114,16,35,10,9,1,2,1,36
2027-01-22 15:00:00,15,Friday,0,Evening,53,113,16,30,8,9,1,4,3,35
2027-01-22 16:00:00,16,Friday,0,Evening,58,116,16,30,8,10,3,2,5,32
2027-01-22 17:00:00,17,Friday,0,Evening,58,119,17,30,8,9,5,5,1,29
2027-01-22 18:00:00,18,Friday,0,Evening,59,119,17,30,8,8,1,7,4,27
2027-01-22 19:00:00,19,Friday,0,Evening,58,120,16,30,8,8,4,9,3,24
2027-01-22 20:00:00,20,Friday,0,Evening,57,121,17,30,8,7,3,6,1,21
2027-01-22 21:00:00,21,Friday,0,Evening,56,121,18,30,8,6,1,6,2,19
2027-01-22 22:00:00,22,Friday,0,Evening,56,122,18,30,8,6,2,5,5,16
2027-01-22 23:00:00,23,Friday,0,Night,53,125,18,20,5,5,5,5,2,14
2027-01-23 00:00:00,0,Saturday,1,Night,48,123,19,20,5,4,2,10,0,12
2027-01-23 01:00:00,1,Saturday,1,Night,42,122,19,20,5,4,0,11,4,11
2027-01-23 02:00:00,2,Saturday,1,Night,36,124,18,20,5,3,4,8,4,11
2027-01-23 03:00:00,3,Saturday,1,Night,31,124,19,20,5,3,4,7,1,12
2027-01-23 04:00:00,4,Saturday,1,Night,30,125,19,20,5,2,1,2,1,15
2027-01-23 05:00:00,5,Saturday,1,Night,28,126,19,20,5,3,1,4,2,17
2027-01-23 06:00:00,6,Saturday,1,Night,27,123,18,20,5,3,2,8,3,20
2027-01-23 07:00:00,7,Saturday,1,Day,25,124,18,35,10,4,3,5,2,22
2027-01-23 08:00:00,8,Saturday,1,Day,25,123,19,35,10,5,2,5,2,23
2027-01-23 09:00:00,9,Saturday,1,Day,27,123,19,35,10,5,2,3,0,25
2027-01-23 10:00:00,10,Saturday,1,Day,32,123,19,35,10,6,0,1,2,26
2027-01-23 11:00:00,11,Saturday,1,Day,34,123,19,35,10,6,2,4,0,28
2027-01-23 12:00:00,12,Saturday,1,Day,38,122,19,35,10,6,0,3,2,30
2027-01-23 13:00:00,13,Saturday,1,Day,39,122,19,35,10,7,2,6,1,31
2027-01-23 14:00:00,14,Saturday,1,Day,40,120,19,35,10,7,1,8,3,31
2027-01-23 15:00:00,15,Saturday,1,Evening,39,122,19,30,8,8,3,7,2,29
2027-01-23 16:00:00,16,Saturday,1,Evening,44,124,19,30,8,8,2,1,3,27
2027-01-23 17:00:00,17,Saturday,1,Evening,46,125,17,30,8,8,3,7,1,24
2027-01-23 18:00:00,18,Saturday,1,Evening,49,123,17,30,8,7,1,6,2,22
2027-01-23 19:00:00,19,Saturday,1,Evening,50,124,17,30,8,6,2,4,2,20
2027-01-23 20:00:00,20,Saturday,1,Evening,50,126,17,30,8,6,2,4,3,18
2027-01-23 21:00:00,21,Saturday,1,Evening,46,127,17,30,8,5,3,8,4,16
2027-01-23 22:00:00,22,Saturday,1,Evening,40,129,18,30,8,5,4,8,1,14
2027-01-23 23:00:00,23,Saturday,1,Night,38,129,18,20,5,4,1,6,2,12
2027-01-24 00:00:00,0,Sunday,1,Night,38,129,18,20,5,4,2,4,1,10
2027-01-24 01:00:00,1,Sunday,1,Night,39,129,18,20,5,3,1,2,2,9
2027-01-24 02:00:00,2,Sunday,1,Night,35,131,18,20,5,3,2,5,2,9
2027-01-24 03:00:00,3,Sunday,1,Night,27,131,18,20,5,2,2,10,0,11
2027-01-24 04:00:00,4,Sunday,1,Night,23,131,17,20,5,2,0,7,1,14
2027-01-24 05:00:00,5,Sunday,1,Night,21,132,15,20,5,2,1,5,1,17
2027-01-24 06:00:00,6,Sunday,1,Night,21,131,15,20,5,3,1,4,0,19
2027-01-24 07:00:00,7,Sunday,1,Day,22,128,15,35,10,4,0,6,1,21
2027-01-24 08:00:00,8,Sunday,1,Day,24,127,15,35,10,5,1,4,0,22
2027-01-24 09:00:00,9,Sunday,1,Day,25,126,15,35,10,5,0,5,1,23
2027-01-24 10:00:00,10,Sunday,1,Day,29,126,15,35,10,5,1,1,2,25
2027-01-24 11:00:00,11,Sunday,1,Day,32,128,15,35,10,6,2,1,2,27
2027-01-24 12:00:00,12,Sunday,1,Day,35,129,15,35,10,6,2,2,2,29
2027-01-24 13:00:00,13,Sunday,1,Day,35,131,15,35,10,6,2,4,1,31
2027-01-24 14:00:00,14,Sunday,1,Day,38,129,15,35,10,7,1,6,0,31
2027-01-24 15:00:00,15,Sunday,1,Evening,44,126,15,30,8,8,0,5,2,29
2027-01-24 16:00:00,16,Sunday,1,Evening,50,128,14,30,8,8,2,1,4,27
2027-01-24 17:00:00,17,Sunday,1,Evening,52,127,17,30,8,8,4,4,3,24
2027-01-24 18:00:00,18,Sunday,1,Evening,51,127,16,30,8,7,3,9,2,22
2027-01-24 19:00:00,19,Sunday,1,Evening,48,127,17,30,8,6,2,8,3,20
2027-01-24 20:00:00,20,Sunday,1,Evening,46,129,17,30,8,6,3,6,0,19
2027-01-24 21:00:00,21,Sunday,1,Evening,46,128,16,30,8,5,0,7,2,18
2027-01-24 22:00:00,22,Sunday,1,Evening,43,128,16,30,8,5,2,8,1,17
2027-01-24 23:00:00,23,Sunday,1,Night,42,126,15,20,5,4,1,8,4,16
2027-01-25 00:00:00,0,Monday,0,Night,41,130,15,20,5,5,4,2,2,14
2027-01-25 01:00:00,1,Monday,0,Night,36,128,15,20,5,4,2,11,2,13
2027-01-25 02:00:00,2,Monday,0,Night,33,128,15,20,5,4,2,7,2,13
2027-01-25 03:00:00,3,Monday,0,Night,30,130,14,20,5,3,2,5,2,15
2027-01-25 04:00:00,4,Monday,0,Night,28,130,14,20,5,3,2,5,2,18
2027-01-25 05:00:00,5,Monday,0,Night,24,128,14,20,5,3,2,9,0,21
2027-01-25 06:00:00,6,Monday,0,Night,26,126,14,20,5,4,0,4,1,24
2027-01-25 07:00:00,7,Monday,0,Day,26,127,14,35,10,5,1,4,1,26
2027-01-25 08:00:00,8,Monday,0,Day,29,128,13,35,10,6,1,3,1,27
2027-01-25 09:00:00,9,Monday,0,Day,32,127,13,35,10,6,1,4,0,29
2027-01-25 10:00:00,10,Monday,0,Day,35,126,12,35,10,7,0,6,1,31
2027-01-25 11:00:00,11,Monday,0,Day,41,127,12,35,10,7,1,0,1,33
2027-01-25 12:00:00,12,Monday,0,Day,41,124,13,35,10,7,1,9,0,36
2027-01-25 13:00:00,13,Monday,0,Day,46,123,13,35,10,8,0,4,2,37
2027-01-25 14:00:00,14,Monday,0,Day,46,123,12,35,10,9,2,10,2,36
2027-01-25 15:00:00,15,Monday,0,Evening,50,124,12,30,8,9,2,4,1,35
2027-01-25 16:00:00,16,Monday,0,Evening,54,123,12,30,8,10,1,7,2,32
2027-01-25 17:00:00,17,Monday,0,Evening,58,122,12,30,8,9,2,6,1,29
2027-01-25 18:00:00,18,Monday,0,Evening,58,119,11,30,8,8,1,12,0,27
2027-01-25 19:00:00,19,Monday,0,Evening,62,117,11,30,8,8,0,6,2,24
2027-01-25 20:00:00,20,Monday,0,Evening,63,117,12,30,8,7,2,5,7,22
2027-01-25 21:00:00,21,Monday,0,Evening,56,122,14,30,8,6,7,6,2,20
2027-01-25 22:00:00,22,Monday,0,Evening,55,124,14,30,8,6,2,5,3,17
2027-01-25 23:00:00,23,Monday,0,Night,51,124,15,20,5,5,3,8,3,15
2027-01-26 00:00:00,0,Tuesday,0,Night,46,126,15,20,5,5,3,8,1,13
2027-01-26 01:00:00,1,Tuesday,0,Night,44,126,14,20,5,4,1,7,3,12
2027-01-26 02:00:00,2,Tuesday,0,Night,40,125,14,20,5,3,3,8,4,13
2027-01-26 03:00:00,3,Tuesday,0,Night,34,124,14,20,5,3,4,10,1,15
2027-01-26 04:00:00,4,Tuesday,0,Night,31,125,14,20,5,3,1,5,2,17
2027-01-26 05:00:00,5,Tuesday,0,Night,26,125,12,20,5,3,2,10,2,20
2027-01-26 06:00:00,6,Tuesday,0,Night,24,121,14,20,5,4,2,8,0,22
2027-01-26 07:00:00,7,Tuesday,0,Day,25,119,14,35,10,5,0,6,1,24
2027-01-26 08:00:00,8,Tuesday,0,Day,28,117,14,35,10,5,1,4,0,26
2027-01-26 09:00:00,9,Tuesday,0,Day,29,114,14,35,10,6,0,8,2,27
2027-01-26 10:00:00,10,Tuesday,0,Day,31,114,13,35,10,6,2,5,0,29
2027-01-26 11:00:00,11,Tuesday,0,Day,37,111,13,35,10,7,0,4,3,31
2027-01-26 12:00:00,12,Tuesday,0,Day,39,111,15,35,10,7,3,3,0,33
2027-01-26 13:00:00,13,Tuesday,0,Day,44,110,15,35,10,7,0,3,4,35
2027-01-26 14:00:00,14,Tuesday,0,Day,46,112,15,35,10,8,4,4,1,35
2027-01-26 15:00:00,15,Tuesday,0,Evening,49,112,16,30,8,9,1,5,1,33
2027-01-26 16:00:00,16,Tuesday,0,Evening,52,113,16,30,8,9,1,5,0,31
2027-01-26 17:00:00,17,Tuesday,0,Evening,54,112,16,30,8,9,0,8,2,28
2027-01-26 18:00:00,18,Tuesday,0,Evening,56,113,16,30,8,8,2,5,5,25
2027-01-26 19:00:00,19,Tuesday,0,Evening,51,115,17,30,8,7,5,9,1,23
2027-01-26 20:00:00,20,Tuesday,0,Evening,51,114,17,30,8,7,1,8,1,21
2027-01-26 21:00:00,21,Tuesday,0,Evening,51,114,17,30,8,6,1,6,1,19
2027-01-26 22:00:00,22,Tuesday,0,Evening,50,115,17,30,8,5,1,5,1,17
2027-01-26 23:00:00,23,Tuesday,0,Night,50,113,18,20,5,5,1,6,2,15
2027-01-27 00:00:00,0,Wednesday,0,Night,44,114,18,20,5,5,2,10,0,13
2027-01-27 01:00:00,1,Wednesday,0,Night,41,113,18,20,5,4,0,8,5,12
2027-01-27 02:00:00,2,Wednesday,0,Night,35,117,17,20,5,3,5,6,3,13
2027-01-27 03:00:00,3,Wednesday,0,Night,31,119,16,20,5,3,3,6,2,15
2027-01-27 04:00:00,4,Wednesday,0,Night,28,121,15,20,5,3,2,5,2,17
2027-01-27 05:00:00,5,Wednesday,0,Night,24,120,15,20,5,3,2,8,1,20
2027-01-27 06:00:00,6,Wednesday,0,Night,26,119,15,20,5,4,1,3,1,22
2027-01-27 07:00:00,7,Wednesday,0,Day,28,118,16,35,10,5,1,3,1,24
2027-01-27 08:00:00,8,Wednesday,0,Day,27,116,16,35,10,5,1,8,2,26
2027-01-27 09:00:00,9,Wednesday,0,Day,31,115,15,35,10,6,2,4,2,27
2027-01-27 10:00:00,10,Wednesday,0,Day,33,115,15,35,10,6,2,4,0,29
2027-01-27 11:00:00,11,Wednesday,0,Day,38,113,15,35,10,7,0,4,2,31
2027-01-27 12:00:00,12,Wednesday,0,Day,41,114,13,35,10,7,2,5,0,33
2027-01-27 13:00:00,13,Wednesday,0,Day,45,113,13,35,10,7,0,4,2,35
2027-01-27 14:00:00,14,Wednesday,0,Day,47,112,13,35,10,8,2,7,3,35
2027-01-27 15:00:00,15,Wednesday,0,Evening,49,115,13,30,8,9,3,4,1,33
2027-01-27 16:00:00,16,Wednesday,0,Evening,52,115,13,30,8,9,1,6,3,31
2027-01-27 17:00:00,17,Wednesday,0,Evening,57,116,14,30,8,9,3,2,1,28
2027-01-27 18:00:00,18,Wednesday,0,Evening,56,114,14,30,8,8,1,11,1,25
2027-01-27 19:00:00,19,Wednesday,0,Evening,55,113,14,30,8,7,1,9,3,23
2027-01-27 20:00:00,20,Wednesday,0,Evening,57,115,14,30,8,7,3,3,4,21
2027-01-27 21:00:00,21,Wednesday,0,Evening,55,119,14,30,8,6,4,4,5,19
2027-01-27 22:00:00,22,Wednesday,0,Evening,50,124,13,30,8,5,5,6,1,17
2027-01-27 23:00:00,23,Wednesday,0,Night,49,123,14,20,5,5,1,6,3,15
2027-01-28 00:00:00,0,Thursday,0,Night,46,124,14,20,5,5,3,7,2,13
2027-01-28 01:00:00,1,Thursday,0,Night,41,122,15,20,5,4,2,10,5,12
2027-01-28 02:00:00,2,Thursday,0,Night,35,123,16,20,5,3,5,7,2,13
2027-01-28 03:00:00,3,Thursday,0,Night,31,123,18,20,5,3,2,5,1,15
2027-01-28 04:00:00,4,Thursday,0,Night,30,124,17,20,5,3,1,4,1,17
2027-01-28 05:00:00,5,Thursday,0,Night,28,124,17,20,5,3,1,5,1,20
2027-01-28 06:00:00,6,Thursday,0,Night,27,122,16,20,5,4,1,8,1,22
2027-01-28 07:00:00,7,Thursday,0,Day,28,121,17,35,10,5,1,4,1,24
2027-01-28 08:00:00,8,Thursday,0,Day,32,121,18,35,10,5,1,0,1,26
2027-01-28 09:00:00,9,Thursday,0,Day,33,120,19,35,10,6,1,5,1,27
2027-01-28 10:00:00,10,Thursday,0,Day,32,117,19,35,10,6,1,10,2,29
2027-01-28 11:00:00,11,Thursday,0,Day,37,118,19,35,10,7,2,1,0,31
2027-01-28 12:00:00,12,Thursday,0,Day,38,117,19,35,10,7,0,7,2,33
2027-01-28 13:00:00,13,Thursday,0,Day,40,118,19,35,10,7,2,4,2,35
2027-01-28 14:00:00,14,Thursday,0,Day,44,118,20,35,10,8,2,3,0,35
2027-01-28 15:00:00,15,Thursday,0,Evening,51,117,20,30,8,9,0,3,1,33
2027-01-28 16:00:00,16,Thursday,0,Evening,52,113,20,30,8,9,1,12,1,31
2027-01-28 17:00:00,17,Thursday,0,Evening,55,113,19,30,8,9,1,7,5,28
2027-01-28 18:00:00,18,Thursday,0,Evening,57,117,19,30,8,8,5,2,6,25
2027-01-28 19:00:00,19,Thursday,0,Evening,56,119,21,30,8,7,6,4,4,23
2027-01-28 20:00:00,20,Thursday,0,Evening,56,120,22,30,8,7,4,5,4,21
2027-01-28 21:00:00,21,Thursday,0,Evening,54,121,22,30,8,6,4,7,5,19
2027-01-28 22:00:00,22,Thursday,0,Evening,50,124,24,30,8,5,5,4,2,18
2027-01-28 23:00:00,23,Thursday,0,Night,42,124,23,20,5,5,2,14,6,16
2027-01-29 00:00:00,0,Friday,0,Night,38,129,23,20,5,5,6,4,1,14
2027-01-29 01:00:00,1,Friday,0,Night,32,129,23,20,5,4,1,10,1,13
2027-01-29 02:00:00,2,Friday,0,Night,33,129,23,20,5,4,1,3,1,13
2027-01-29 03:00:00,3,Friday,0,Night,31,129,22,20,5,3,1,6,1,15
2027-01-29 04:00:00,4,Friday,0,Night,28,127,22,20,5,3,1,8,1,18
2027-01-29 05:00:00,5,Friday,0,Night,25,128,21,20,5,3,1,6,0,21
2027-01-29 06:00:00,6,Friday,0,Night,25,127,21,20,5,4,0,5,3,24
2027-01-29 07:00:00,7,Friday,0,Day,22,126,22,35,10,5,3,8,0,26
2027-01-29 08:00:00,8,Friday,0,Day,27,126,22,35,10,6,0,1,2,27
2027-01-29 09:00:00,9,Friday,0,Day,29,125,21,35,10,6,2,6,0,29
2027-01-29 10:00:00,10,Friday,0,Day,34,124,21,35,10,7,0,3,0,31
2027-01-29 11:00:00,11,Friday,0,Day,35,122,21,35,10,7,0,8,1,33
2027-01-29 12:00:00,12,Friday,0,Day,40,121,20,35,10,7,1,4,2,36
2027-01-29 13:00:00,13,Friday,0,Day,42,121,20,35,10,8,2,6,0,37
2027-01-29 14:00:00,14,Friday,0,Day,49,120,20,35,10,9,0,3,1,36
2027-01-29 15:00:00,15,Friday,0,Evening,53,121,20,30,8,9,1,4,2,35
2027-01-29 16:00:00,16,Friday,0,Evening,54,121,20,30,8,10,2,9,1,32
2027-01-29 17:00:00,17,Friday,0,Evening,60,119,21,30,8,9,1,4,2,29
2027-01-29 18:00:00,18,Friday,0,Evening,63,121,21,30,8,8,2,3,3,27
2027-01-29 19:00:00,19,Friday,0,Evening,60,122,20,30,8,8,3,11,3,24
2027-01-29 20:00:00,20,Friday,0,Evening,58,121,21,30,8,7,3,9,3,21
2027-01-29 21:00:00,21,Friday,0,Evening,57,119,22,30,8,6,3,8,0,19
2027-01-29 22:00:00,22,Friday,0,Evening,56,117,22,30,8,6,0,9,5,16
2027-01-29 23:00:00,23,Friday,0,Night,47,120,23,20,5,5,5,10,2,14
2027-01-30 00:00:00,0,Saturday,1,Night,42,122,23,20,5,4,2,7,1,12
2027-01-30 01:00:00,1,Saturday,1,Night,41,122,24,20,5,4,1,4,3,11
2027-01-30 02:00:00,2,Saturday,1,Night,37,122,23,20,5,3,3,8,1,11
2027-01-30 03:00:00,3,Saturday,1,Night,34,120,21,20,5,3,1,10,3,12
2027-01-30 04:00:00,4,Saturday,1,Night,28,122,19,20,5,2,3,8,3,15
2027-01-30 05:00:00,5,Saturday,1,Night,24,124,19,20,5,3,3,5,3,17
2027-01-30 06:00:00,6,Saturday,1,Night,22,125,20,20,5,3,3,3,2,20
2027-01-30 07:00:00,7,Saturday,1,Day,23,126,20,35,10,4,2,2,1,22
2027-01-30 08:00:00,8,Saturday,1,Day,25,123,20,35,10,5,1,6,1,23
2027-01-30 09:00:00,9,Saturday,1,Day,28,123,20,35,10,5,1,2,0,25
2027-01-30 10:00:00,10,Saturday,1,Day,30,122,20,35,10,6,0,5,1,26
2027-01-30 11:00:00,11,Saturday,1,Day,33,122,20,35,10,6,1,3,1,28
2027-01-30 12:00:00,12,Saturday,1,Day,35,122,20,35,10,6,1,4,1,30
2027-01-30 13:00:00,13,Saturday,1,Day,37,123,20,35,10,7,1,4,1,31
2027-01-30 14:00:00,14,Saturday,1,Day,41,123,20,35,10,7,1,3,2,31
2027-01-30 15:00:00,15,Saturday,1,Evening,42,125,20,30,8,8,2,5,2,29
2027-01-30 16:00:00,16,Saturday,1,Evening,47,126,20,30,8,8,2,2,3,27
2027-01-30 17:00:00,17,Saturday,1,Evening,51,129,19,30,8,8,3,2,2,24
2027-01-30 18:00:00,18,Saturday,1,Evening,52,131,19,30,8,7,2,4,0,22
2027-01-30 19:00:00,19,Saturday,1,Evening,54,130,17,30,8,6,0,7,4,20
2027-01-30 20:00:00,20,Saturday,1,Evening,52,134,16,30,8,6,4,5,4,18
2027-01-30 21:00:00,21,Saturday,1,Evening,48,134,17,30,8,5,4,8,2,16
2027-01-30 22:00:00,22,Saturday,1,Evening,45,134,17,30,8,5,2,8,1,14
2027-01-30 23:00:00,23,Saturday,1,Night,41,132,16,20,5,4,1,11,1,12
2027-01-31 00:00:00,0,Sunday,1,Night,40,133,16,20,5,4,1,4,3,10
2027-01-31 01:00:00,1,Sunday,1,Night,37,136,16,20,5,3,3,3,4,9
2027-01-31 02:00:00,2,Sunday,1,Night,31,137,18,20,5,3,4,6,0,9
2027-01-31 03:00:00,3,Sunday,1,Night,28,134,17,20,5,2,0,9,3,11
2027-01-31 04:00:00,4,Sunday,1,Night,25,137,17,20,5,2,3,2,2,14
2027-01-31 05:00:00,5,Sunday,1,Night,20,137,17,20,5,2,2,7,1,17
2027-01-31 06:00:00,6,Sunday,1,Night,19,134,17,20,5,3,1,7,1,19
2027-01-31 07:00:00,7,Sunday,1,Day,22,132,16,35,10,4,1,4,0,21
2027-01-31 08:00:00,8,Sunday,1,Day,25,128,16,35,10,5,0,6,0,22
2027-01-31 09:00:00,9,Sunday,1,Day,23,125,15,35,10,5,0,11,1,23
2027-01-31 10:00:00,10,Sunday,1,Day,25,126,15,35,10,5,1,2,1,25
2027-01-31 11:00:00,11,Sunday,1,Day,29,125,15,35,10,6,1,3,1,27
